year,utility_id_irp,technology_chart,capacity_mw,net_generation_mwh,emissions_co2
2038,20169,Gas,638.6,1743675.3785498529,0.6953218187893317
2038,20169,Hydro,1267.2,3675726.2343582325,0.0
2038,20169,Purchases,0.0,4478531.599377934,0.5529268091776471
2038,20169,RICE,24.6,47163.16955386197,0.022860024343572833
2038,20169,Wind,500.0,1083279.5357028674,0.0
2038,20387,Demand Response/ Demand-Side Management,134.769,669859.0629963788,0.0
2038,20387,Purchases,0.0,8199515.348890658,2.1526962782816974
2038,20521,Coal,816.3,1132340.9950782952,1.1251035239356495
2038,20521,Demand Response/ Demand-Side Management,6.0,37624.50271342637,0.0
2038,20521,Purchases,0.0,4094541.6646814854,1.0739586574140838
2038,20521,Solar,50.0,89753.89932941274,8.99133739818619e-05
2038,20847,Bioenergy,57.5,75245.43047421816,0.0011054175249290605
2038,20847,Coal,1690.0,2609142.525664362,2.5887196858675736
2038,20847,Demand Response/ Demand-Side Management,301.2,0.0,0.0
2038,20847,Gas,1126.1,531334.2309018432,0.3195459797522533
2038,20847,Hydro,90.5,335671.8314262158,0.0
2038,20847,Oil,247.5,1178.8789389588298,0.0014040101043488243
2038,20847,Purchases,0.0,9709668.539726963,0.8412572745462222
2038,20847,Wind,338.6,606420.5281212793,0.0
2038,20856,Battery Storage,5.0,0.0,0.0
2038,20856,Coal,5.62,10579.229259697251,0.010717211717042858
2038,20856,Demand Response/ Demand-Side Management,153.47,54412.80004516927,0.0
2038,20856,Gas,1894.812,6257133.305738334,2.421400756858066
2038,20856,Hydro,60.6,210837.27004019517,0.0
2038,20856,Purchases,0.0,3692133.0606115027,0.9835892020111572
2038,20856,Solar,1093.004,61292.788883099245,0.0
2038,20856,Wind,421.2,714535.1964756844,0.0
2038,20860,Coal,1072.8,2547890.662955745,2.401076691312429
2038,20860,Gas,1165.5,4144111.736199416,1.6270105819118161
2038,20860,Hydro,80.3,315702.7255495669,0.0
2038,20860,Purchases,0.0,3840226.4828722593,1.2660935877050454
2038,20860,Solar,207.555,119632.03628255242,0.0
2038,20860,Wind,228.0,357056.2051920631,0.0
2038,20910,Coal,17.32752,0.0,0.0
2038,20910,Gas,962.5,0.0,0.0
2038,20910,Oil,22.3,0.0,0.0
2038,20910,Purchases,0.0,0.0,0.0
2038,213,Demand Response/ Demand-Side Management,18.0,0.0,0.0
2038,213,Hydro,28.4,137332.39644808744,0.0
2038,213,Oil,147.7,-442.5588020657286,0.00019658508117659573
2038,213,Purchases,0.0,288673.16235397826,0.08780358559886248
2038,22053,Battery Storage,50.0,-3660.327030710003,0.0
2038,22053,Coal,1206.3,1494425.7947160236,1.5173146386665906
2038,22053,Demand Response/ Demand-Side Management,69.178,328493.75441882806,0.0
2038,22053,Gas,775.0,1071793.7393008694,0.5611618029597076
2038,22053,Purchases,0.0,-2207446.836760982,0.0
2038,22053,Solar,800.0,1367881.3548689447,0.0013703118053038478
2038,22053,Unspecified,714.0,3045762.645369574,0.36479776275699016
2038,22053,Wind,700.0,1812421.5183518166,0.0
2038,24211,Battery Storage,1330.0,-64932.18982077353,0.0
2038,24211,Coal,61.134,111763.47120806522,0.10995701184497385
2038,24211,Demand Response/ Demand-Side Management,308.851,942726.3665052619,0.0
2038,24211,Gas,1510.4,2724415.8397097555,1.164479272048189
2038,24211,Purchases,0.0,3429817.842713211,0.9102601662326476
2038,24211,RICE,188.0,184951.5507161962,0.09542842711456151
2038,24211,Solar,1789.3,1988178.7781687272,0.0
2038,24211,Wind,749.8,913522.8844442408,0.0
2038,24590,Demand Response/ Demand-Side Management,22.498,114940.47818746547,0.0
2038,24590,Purchases,0.0,719910.9351272903,0.057523062633153904
2038,30151,Battery Storage,410.0,0.0,0.0
2038,30151,Coal,184.3368,0.0,0.0
2038,30151,Gas,1181.3,0.0,0.0
2038,30151,Oil,9.4,0.0,0.0
2038,30151,Purchases,0.0,0.0,0.0
2038,30151,Solar,240.0,0.0,0.0
2038,30151,Wind,800.0,0.0,0.0
2038,3046,Battery Storage,3068.1,-34794.15250305381,0.0
2038,3046,Coal,146.4,126103.5635061004,0.13108678436967577
2038,3046,Demand Response/ Demand-Side Management,562.46,1048862.47817061,0.0
2038,3046,Gas,10229.0,22793867.8122942,9.149046568978058
2038,3046,Hydro,221.6,432483.1637620252,0.0
2038,3046,Nuclear,3865.10672,19014997.772282615,0.0
2038,3046,Oil,233.0,299.0475823397708,0.0018546730121023647
2038,3046,Purchases,0.0,0.0,0.0
2038,3046,Solar,9284.3,10348763.70399046,0.0
2038,3046,Wind,1650.0,3028324.7519395715,0.0
2038,3249,Demand Response/ Demand-Side Management,63.77,777983.9862691694,0.0
2038,3249,Gas,21.3,1258.907110298475,0.0008254611805573014
2038,3249,Hydro,22.4,61090.83900860811,0.0
2038,3249,Oil,21.3,678.6237829174776,0.0008508758881224066
2038,3249,Purchases,0.0,3138140.192755343,0.5057018539645556
2038,3265,Battery Storage,150.0,-9086.490871885508,0.0
2038,3265,Coal,20.4,27827.482490708353,0.04833588591428302
2038,3265,Demand Response/ Demand-Side Management,80.4,166009.0723383129,0.0
2038,3265,Gas,2096.6,3488354.2971941447,1.4493954875419952
2038,3265,Oil,703.8,1409143.8087062044,0.9666712325713938
2038,3265,Purchases,0.0,0.0,0.0
2038,3265,Solar,740.0,1046996.4605180837,0.001048856762943985
2038,3265,Unspecified,550.9,1408060.2515346142,0.0
2038,3266,Purchases,0.0,4963573.0,0.7696870505561161
2038,343,Coal,910.0,0.0,0.0
2038,343,Purchases,0.0,0.0,0.0
2038,3461,Battery Storage,10.0,-748.9346858421173,0.0
2038,3461,Coal,95.0,454100.79800528905,0.5302837420430828
2038,3461,Demand Response/ Demand-Side Management,10.649,31542.621715996484,0.0
2038,3461,Gas,122.0,205478.04488048796,0.0865751352757568
2038,3461,Purchases,0.0,1220737.7394106458,0.7833920890767966
2038,3461,Wind,119.95,347926.64683072636,0.0
2038,3522,Gas,758.4300000000001,1576498.766490176,0.6885575564505371
2038,3522,Hydro,32.72,66821.33749598563,0.0
2038,3522,Oil,2.0,0.0,0.0
2038,3522,Purchases,0.0,82464.37387766448,0.02068217651947073
2038,3542,Battery Storage,4.0,-806.8976012566031,0.0
2038,3542,Demand Response/ Demand-Side Management,794.951,1346715.4504535997,0.0
2038,3542,Purchases,0.0,6556948.324916217,2.0268899129117566
2038,3755,Demand Response/ Demand-Side Management,424.173,1785513.1105257452,0.0
2038,3755,Purchases,0.0,3823131.0,0.9762474326991878
2038,40211,Coal,41.5,0.0,0.0
2038,40211,Demand Response/ Demand-Side Management,179.159,0.0,0.0
2038,40211,Gas,873.0,0.0,0.0
2038,40211,Purchases,0.0,0.0,0.0
2038,40211,RICE,3.2,0.0,0.0
2038,40211,Solar,1397.0,0.0,0.0
2038,40211,Unspecified,49.6,0.0,0.0
2038,40211,Wind,650.0,0.0,0.0
2038,40229,Coal,424.0,0.0,0.0
2038,40229,Gas,2136.0,0.0,0.0
2038,40229,Nuclear,227.2904,0.0,0.0
2038,40229,Oil,26.0,0.0,0.0
2038,40229,Purchases,0.0,0.0,0.0
2038,40230,Coal,612.54375,22050.045316561405,0.02092465974505937
2038,40230,Purchases,0.0,10104.554660129279,0.002549169704562514
2038,40230,RICE,14.9,86.60899840479928,4.5259134485890165e-05
2038,4110,Demand Response/ Demand-Side Management,2992.2,14623107.770973334,0.0
2038,4110,Purchases,0.0,33434046.377121013,8.779873616151495
2038,4176,Demand Response/ Demand-Side Management,575.29,2047961.800798584,0.0
2038,4176,Purchases,0.0,11961808.79734403,1.3013577463244215
2038,4226,Battery Storage,2.0,47.19088569183716,0.0
2038,4226,Demand Response/ Demand-Side Management,1093.58,3893389.822939768,0.0
2038,4226,Gas,733.3,2965160.1507115886,1.266825020622304
2038,4226,Oil,37.0,176.64914963740986,0.0002368608596779744
2038,4226,Purchases,0.0,24429014.619418677,4.065628817690866
2038,4247,Hydro,27.4,162265.2530830948,0.0
2038,4247,Purchases,0.0,514898.08691690513,0.20748901718852825
2038,4254,Battery Storage,392.805,-13713.123382923055,0.0
2038,4254,Coal,135.46608,409913.8119769133,0.41808776903406025
2038,4254,Demand Response/ Demand-Side Management,1282.4,4766693.240470631,0.0
2038,4254,Gas,3714.5,11036996.190683186,4.581114660053798
2038,4254,Hydro,132.2,398010.3635626133,0.0
2038,4254,Pumped Storage,840.99,-276001.7313736518,0.0
2038,4254,Purchases,0.0,16821419.4237395,4.673286443008876
2038,4254,Solar,5822.8,6820352.26599968,0.0
2038,4254,Wind,631.7,1420364.6433457842,0.0
2038,44372,Demand Response/ Demand-Side Management,640.146,0.0,0.0
2038,4922,Demand Response/ Demand-Side Management,188.16,1218149.0509213842,0.0
2038,4922,Purchases,0.0,4257835.565109825,1.118119467753107
2038,5027,Demand Response/ Demand-Side Management,315.6,535430.1267622348,0.0
2038,5027,Purchases,0.0,7232359.925496691,1.4653218205838399
2038,5109,Battery Storage,1580.0,-110836.2100164515,0.0
2038,5109,Coal,78.9905,174475.00957421833,0.17646015302514567
2038,5109,Demand Response/ Demand-Side Management,1745.83,17329550.210298333,0.0
2038,5109,Gas,6339.9,11967061.12244295,6.333400555461136
2038,5109,Nuclear,1217.0,6793144.730901482,0.0
2038,5109,Oil,239.6,200.1871125993381,0.0009421306212853091
2038,5109,Pumped Storage,969.612,-307825.77241899224,0.0
2038,5109,Purchases,0.0,2924354.7880750154,0.9203962076282081
2038,5109,Solar,6652.4,7874876.043319393,0.0
2038,5109,Wind,6635.4,14628072.598722534,0.0
2038,5416,Battery Storage,3523.9,-256741.7610517181,0.0
2038,5416,Demand Response/ Demand-Side Management,3416.241,5752975.217942554,0.0
2038,5416,Gas,15765.4,28972344.83219181,11.166305907282077
2038,5416,Hydro,1084.8,1897984.4473105546,0.0
2038,5416,Nuclear,7941.2635,56567477.87924732,0.0
2038,5416,Pumped Storage,4062.0,-1180162.656734979,0.0
2038,5416,Purchases,0.0,10152814.325528068,1.6393081072056273
2038,5416,Solar,8058.0,11607387.945328647,0.0
2038,5416,Wind,600.0,1546092.5077635136,0.0
2038,5487,Demand Response/ Demand-Side Management,80.948,600569.9674137933,0.0
2038,5487,Purchases,0.0,4902369.864704025,1.4415662953131767
2038,54913,Demand Response/ Demand-Side Management,756.35,3160512.778785425,0.0
2038,54913,Purchases,0.0,4017848.179979657,0.519483359165506
2038,54913,Solar,45.1,35237.75957304028,0.0
2038,55729,Battery Storage,30.0,-2175.443756001343,0.0
2038,55729,Coal,172.0,377618.6443431595,0.3875930158502636
2038,55729,Demand Response/ Demand-Side Management,237.651,225601.64774466676,0.0
2038,55729,Gas,1176.8,82439.06463796498,0.07903412748766307
2038,55729,Purchases,0.0,3742075.1535459557,0.9826793484607027
2038,55729,Solar,156.7,215721.11995207114,0.0
2038,55729,Wind,150.0,384706.1675735543,0.0
2038,55937,Coal,293.335,729016.3677703347,0.7864937535790626
2038,55937,Demand Response/ Demand-Side Management,238.053,453352.9033171597,0.0
2038,55937,Gas,3527.6,11741586.066192597,5.809607168696454
2038,55937,Purchases,0.0,9530738.900948273,3.2125021779093523
2038,55937,RICE,5.6,553.5704380074123,0.00033147410746337447
2038,56146,Battery Storage,50.0,-3162.553478314662,0.0
2038,56146,Demand Response/ Demand-Side Management,42.82,98169.86510356235,0.0
2038,56146,Gas,240.0,158742.75886877443,0.10506076822016717
2038,56146,Purchases,0.0,969421.2114347204,0.46513854027662604
2038,56146,Solar,258.0,381150.18764738785,0.00038182741497856947
2038,56146,Wind,224.3,580668.5974511113,0.0
2038,56505,Gas,2805.2,0.0,0.0
2038,56505,Oil,1140.2,0.0,0.0
2038,56505,Purchases,0.0,0.0,0.0
2038,56815,Gas,203.1,0.0,0.0
2038,56815,Oil,4.7,0.0,0.0
2038,56815,Purchases,0.0,0.0,0.0
2038,56815,Wind,49.7,0.0,0.0
2038,5701,Battery Storage,1017.0,0.0,0.0
2038,5701,Coal,57.267,175644.75467836644,0.16674845033387636
2038,5701,Demand Response/ Demand-Side Management,139.522,345090.1101032539,0.0
2038,5701,Gas,1319.4,2501604.946528134,1.2826894581771853
2038,5701,Nuclear,665.1168,3562782.9518348146,0.0
2038,5701,Purchases,0.0,3322992.2510949364,1.1832998175684966
2038,5701,Solar,1107.0,1460557.7612332574,0.0
2038,5701,Wind,203.0,413648.96639861196,0.0
2038,5860 and 26510 and 57222,Battery Storage,38.0,-2592.835452437873,0.0
2038,5860 and 26510 and 57222,Coal,261.144,592283.1001966877,0.5684681885439211
2038,5860 and 26510 and 57222,Demand Response/ Demand-Side Management,189.331,168733.33155061273,0.0
2038,5860 and 26510 and 57222,Gas,952.0,3152210.094496591,1.274442083862493
2038,5860 and 26510 and 57222,Hydro,16.0,40475.58613308215,0.0
2038,5860 and 26510 and 57222,Oil,15.0,0.0,0.0
2038,5860 and 26510 and 57222,Purchases,0.0,1623136.6303260643,0.5849707864378523
2038,5860 and 26510 and 57222,Solar,443.3,898104.145469639,0.0
2038,5860 and 26510 and 57222,Wind,599.8,854159.3048678811,0.0
2038,61029,Demand Response/ Demand-Side Management,163.6,0.0,0.0
2038,61029,Purchases,0.0,1112272.6787006885,0.4482136772562951
2038,61029,RICE,188.0,670463.5968715374,0.2995605422637673
2038,61576,Demand Response/ Demand-Side Management,362.73,2996852.74519386,0.0
2038,61576,Purchases,0.0,10209540.207053943,4.117023487355653
2038,6371,Hydro,192.0,0.0,0.0
2038,6371,Purchases,0.0,0.0,0.0
2038,6374,Demand Response/ Demand-Side Management,12.283,58930.098172726844,0.0
2038,6374,Purchases,0.0,185434.6641479546,0.022771020958049566
2038,6452 and 7801,Battery Storage,2493.0,-140579.63733760343,0.0
2038,6452 and 7801,Coal,54.05,84185.26695802805,0.08954228662731344
2038,6452 and 7801,Demand Response/ Demand-Side Management,2182.27,2473899.117283336,0.0
2038,6452 and 7801,Gas,26943.550000000003,96072597.33721656,36.35513616428393
2038,6452 and 7801,Nuclear,3636.388,25055850.0123383,0.0
2038,6452 and 7801,Oil,165.8,3466.5564504243384,0.0028143243826783456
2038,6452 and 7801,Purchases,0.0,0.0,0.0
2038,6452 and 7801,Solar,23580.2,41504975.00607326,0.0
2038,6452 and 7801,Unspecified,3.2,21044.897725070554,0.0
2038,6452 and 7801,Wind,228.3,446928.61674764106,0.0
2038,6455,Battery Storage,432.475,0.0,0.0
2038,6455,Coal,1478.4,2662438.706435531,2.6039476499441716
2038,6455,Demand Response/ Demand-Side Management,1551.063,586235.7346251565,0.0
2038,6455,Gas,9513.5,37683313.12058102,15.127253160521406
2038,6455,Oil,575.40495,5346.188547189324,0.005565648660996504
2038,6455,Purchases,0.0,0.0,0.0
2038,6455,Solar,4631.2,5422771.553611303,0.0
2038,6458,Pumped Storage,1144.8,-348210.39234972675,0.0
2038,6458,Purchases,0.0,24593281.99234973,6.862846241089396
2038,7140,Battery Storage,7530.2,-226814.76943135832,0.0
2038,7140,Coal,468.438,704733.1300945515,0.6722563015231036
2038,7140,Demand Response/ Demand-Side Management,1652.512,3534643.979561354,0.0
2038,7140,Gas,14838.6,85488922.8523606,31.764379454596366
2038,7140,Hydro,661.3,1636096.0332605464,0.0
2038,7140,Nuclear,2246.358,17758510.360018663,0.0
2038,7140,Oil,1351.19505,43073.745020784954,0.1473488883783455
2038,7140,Pumped Storage,424.05642,-174995.08365858035,0.0
2038,7140,Purchases,0.0,25286321.612212688,6.9477013679829875
2038,7140,RICE,0.4,0.0,0.0
2038,7140,Solar,6915.8,11809952.987934746,0.0
2038,7140,Unspecified,750.2,4206474.581627815,1.4707742813743994
2038,7140,Wind,2010.0,5633259.311194918,0.0
2038,733,Battery Storage,400.0,-22438.77585692617,0.0
2038,733,Coal,4232.6,7251915.116214058,6.761861444101133
2038,733,Demand Response/ Demand-Side Management,137.5,407160.16112448566,0.0
2038,733,Gas,1672.3,4632436.242529743,1.7997073909787327
2038,733,Hydro,501.9,768141.9360163203,0.0
2038,733,Pumped Storage,247.3,-259228.88388451922,0.0
2038,733,Purchases,0.0,8329601.845967711,2.3595072986728827
2038,733,Solar,1770.0,2845069.4380463865,0.0028501245550186416
2038,733,Wind,1154.0,2808847.364144764,0.0
2038,7349,Demand Response/ Demand-Side Management,1.977,0.0,0.0
2038,7349,Gas,1592.5,0.0,0.0
2038,7349,Purchases,0.0,0.0,0.0
2038,7349,RICE,167.4,0.0,0.0
2038,7349,Wind,78.2,0.0,0.0
2038,7601,Battery Storage,18.88,4688.60511774662,0.0
2038,7601,Bioenergy,18.445,72664.78133434858,0.00018061879600692483
2038,7601,Demand Response/ Demand-Side Management,45.39,0.0,0.0
2038,7601,Gas,22.44,47357.789863397964,0.035233062022182925
2038,7601,Hydro,106.9,301493.9843736886,0.0
2038,7601,Nuclear,21.6769,146028.90845178685,0.0
2038,7601,Oil,137.27088,5696.102631205106,0.0043623697664022755
2038,7601,Purchases,0.0,4552699.124908729,0.625658674386589
2038,7601,Solar,2.0,1615.7294813073129,0.0
2038,7601,Wind,71.0,154857.1252971768,0.0
2038,803,Battery Storage,4194.0,0.0,0.0
2038,803,Coal,99.706,364870.62283139187,0.35601625244602747
2038,803,Demand Response/ Demand-Side Management,2462.7,9630943.103616018,0.0
2038,803,Gas,7217.0,19073867.475702908,8.144099037295279
2038,803,Nuclear,1224.9936,8188161.882946745,0.0
2038,803,Oil,98.5,119.24957819542819,0.00012366058901562113
2038,803,Purchases,0.0,10503907.15468436,2.834770461536044
2038,803,Solar,5508.0,12064875.454095764,0.0
2038,803,Wind,2859.0,7269611.693130123,0.0
2038,814,Coal,115.5,173468.15773902522,0.17440987555800067
2038,814,Demand Response/ Demand-Side Management,995.676,2473868.8214859166,0.0
2038,814,Gas,2604.9,5044765.50084093,1.9519422797369805
2038,814,Hydro,65.0,105122.1569270974,0.0
2038,814,Nuclear,1845.0,9839680.202934647,0.0
2038,814,Purchases,0.0,0.0,0.0
2038,814,Solar,5730.0,7918312.746183926,0.00793238199757708
2038,814,Wind,4500.0,9416581.501116036,0.0
2038,8901,Demand Response/ Demand-Side Management,1138.424,0.0,0.0
2038,9191,Battery Storage,1333.0,-100280.00981667076,0.0
2038,9191,Coal,256.38527,629226.8235259956,0.6642980204948572
2038,9191,Demand Response/ Demand-Side Management,629.823,2337439.8875086736,0.0
2038,9191,Gas,1024.2,2812845.806367624,1.2269663431004973
2038,9191,Geothermal,30.0,116393.12367426544,0.007256148577060749
2038,9191,Hydro,1620.3,5781201.666444682,0.0
2038,9191,Oil,5.0,17.412561937176825,1.4675864843215183e-05
2038,9191,Purchases,0.0,6982747.812468435,0.47185961137525617
2038,9191,Solar,1925.0,3382388.6664758734,0.0033883984917989435
2038,9191,Wind,1800.0,4789255.521169666,0.0
2038,9269,Coal,1303.8,0.0,0.0
2038,9269,Purchases,0.0,0.0,0.0
2038,9273,Battery Storage,747.5,0.0,0.0
2038,9273,Coal,378.1,957698.6256974564,0.9541977533839787
2038,9273,Demand Response/ Demand-Side Management,712.35,2830429.266453583,0.0
2038,9273,Gas,2238.0,5462067.195872186,2.326304385079865
2038,9273,Oil,26.8,95.12199345068306,8.745319345703555e-05
2038,9273,Purchases,0.0,1560936.848366592,0.6095797598308629
2038,9273,Solar,2493.0,4082738.5035656844,0.0040899927098872095
2038,9273,Wind,1000.0,2479887.6909534577,0.0
2038,9324,Battery Storage,315.0,-759.2759596915911,0.0
2038,9324,Demand Response/ Demand-Side Management,503.24,1360449.3627969567,0.0
2038,9324,Gas,2570.0,911792.1731552683,0.4576726418086069
2038,9324,Hydro,22.6,69357.04292725037,0.0
2038,9324,Nuclear,174.3,888037.2891608849,0.0
2038,9324,Purchases,0.0,12263124.153513415,5.725545805583195
2038,9324,Solar,1884.7,1675837.6372423398,0.0
2038,9324,Wind,1600.0,3176057.518970144,0.0
2038,9417,Battery Storage,75.0,-256.6385402828883,0.0
2038,9417,Coal,197.05,383719.25191423704,0.4083723054337899
2038,9417,Demand Response/ Demand-Side Management,453.157,1221167.2435518538,0.0
2038,9417,Gas,1490.2,6223778.4992130725,2.3706932205441826
2038,9417,Oil,22.2,178.79744283768653,0.0002628234430249079
2038,9417,Purchases,0.0,5881197.477870648,0.7763926806448175
2038,9417,Solar,403.8,305931.9012291514,0.0
2038,9417,Wind,769.5,1956022.70535298,0.0
2038,963,Demand Response/ Demand-Side Management,11.513,19114.043127379155,0.0
2038,963,Purchases,0.0,5688274.893630022,1.5253716929379142
2038,9726,Demand Response/ Demand-Side Management,23.519,470631.98301952414,0.0
2038,9726,Purchases,0.0,12394425.207793137,2.9244063732560814
2039,10000,Coal,1211.2029,2397354.0173303387,2.3821055252309717
2039,10000,Demand Response/ Demand-Side Management,514.119,1102926.0670212004,0.0
2039,10000,Gas,1767.1999999999998,2289674.694210855,1.1492857860771721
2039,10000,Nuclear,1191.638,6095072.921329306,0.0
2039,10000,Oil,490.2,4320.117186126124,0.01518256997018649
2039,10000,Purchases,0.0,7472167.813524611,0.9436158269718856
2039,10000,Solar,450.0,618801.32619401,0.0006199008118672472
2039,10000,Wind,448.5,679853.3202770632,0.0
2039,10005 and 22500,Coal,74.65,139141.55036389243,0.1526419540020679
2039,10005 and 22500,Demand Response/ Demand-Side Management,133.4,1607.3196026722305,0.0
2039,10005 and 22500,Gas,4677.3,9690442.692089345,3.9525351231776082
2039,10005 and 22500,Oil,75.6,396.28098641659824,0.0006016107809508914
2039,10005 and 22500,Purchases,0.0,6330224.391007634,1.3201262187780276
2039,10005 and 22500,Solar,900.0,1164388.1710736759,0.0011664570549916476
2039,10005 and 22500,Wind,1128.6,2565531.8556805598,0.0
2039,10171 and 11249,Battery Storage,200.0,-14733.847755049836,0.0
2039,10171 and 11249,Coal,3224.135,8836783.478482813,8.700189162096395
2039,10171 and 11249,Demand Response/ Demand-Side Management,398.388,1075535.3529816114,0.0
2039,10171 and 11249,Gas,4544.2,7071507.354884117,3.041757816132587
2039,10171 and 11249,Hydro,137.8,338838.37352269574,0.0
2039,10171 and 11249,Purchases,0.0,11946127.592626462,7.746850543845803
2039,10171 and 11249,Solar,2373.0,2993823.580722905,0.0
2039,10331,Purchases,0.0,1938878.0,1.0271240178074574
2039,11118,Hydro,19.1,48142.94044495339,0.0
2039,11118,Oil,12.6,5.408071293074673,3.5450267141408367e-06
2039,11118,Purchases,0.0,279334.76452292234,0.042442538311100134
2039,11118,Unspecified,4.8,16447.848282925937,0.0
2039,11241,Coal,18.865,41724.08012225131,0.04501370592041506
2039,11241,Demand Response/ Demand-Side Management,1619.343,4148905.8596965484,0.0
2039,11241,Gas,9814.6,28895272.023316517,11.554685488383335
2039,11241,Nuclear,2235.7,14194390.885727858,0.0
2039,11241,Oil,43.272,8860.714156441516,0.010386154711258236
2039,11241,Purchases,0.0,0.0,0.0
2039,11241,Solar,4789.0,7900153.120001493,0.0079141901053862
2039,11241,Unspecified,148.5,796474.4410463787,0.22996467560415923
2039,11241,Wind,4000.0,9992022.19397307,0.0
2039,11479,Coal,328.11658,742596.2617804877,0.7093079196581555
2039,11479,Gas,452.375,643242.9559774481,0.338380872121107
2039,11479,Oil,54.0,193.1810109094192,0.0001447189029488964
2039,11479,Purchases,0.0,1436033.7673273396,0.5268091334743026
2039,11479,Solar,146.445,102030.69015977588,0.0
2039,11479,Wind,106.7,274242.6123956159,0.0
2039,1167,Demand Response/ Demand-Side Management,904.1,2736727.0995718185,0.0
2039,1167,Purchases,0.0,15495430.0,3.9808352665901423
2039,1179,Purchases,0.0,1413431.323623381,0.14633055907771367
2039,11804,Demand Response/ Demand-Side Management,710.11,5033300.255661635,0.0
2039,11804,Purchases,0.0,5750243.892095226,1.5601687056387123
2039,11804,Solar,3.0,3532.2690347075472,0.0
2039,12087,Demand Response/ Demand-Side Management,0.1,42.33353465631291,0.0
2039,12087,Purchases,0.0,5536255.000000001,2.6935725039693397
2039,12199,Coal,156.5,545111.0421620249,0.64753500353963
2039,12199,Demand Response/ Demand-Side Management,70.447,7844.101457775413,0.0
2039,12199,Gas,283.0,6940.023659494079,0.022227147036357114
2039,12199,Oil,4.0,1913.083673468105,0.0015670423129304427
2039,12199,Purchases,0.0,2357347.8155931607,0.996148991754916
2039,12199,RICE,18.6,2156.9347541633515,0.0
2039,12199,Solar,20.0,37475.9968732869,3.754258419284857e-05
2039,12199,Unspecified,5.3,36201.917037470426,0.0
2039,12199,Wind,205.0,675073.7580515733,0.0
2039,12341,Battery Storage,1.1,-32.831580366397276,0.0
2039,12341,Coal,2919.28993,4194359.88448096,4.114432619923163
2039,12341,Demand Response/ Demand-Side Management,802.287,1798618.654473224,0.0
2039,12341,Gas,1485.8,1480118.4563455894,0.6077968910968442
2039,12341,Hydro,3.6,5152.826797069173,0.0
2039,12341,Nuclear,504.65,2402064.826970641,0.0
2039,12341,Oil,54.0,74.48825314624423,5.646988554365599e-05
2039,12341,Purchases,0.0,7680325.206833676,2.5091775275526693
2039,12341,Solar,142.0,92154.83628645769,0.0
2039,12341,Wind,7324.7,13957928.375525767,0.0
2039,12390,Demand Response/ Demand-Side Management,119.074,731706.4465039208,0.0
2039,12390,Purchases,0.0,6399845.345036196,1.6302581895477333
2039,12465,Nuclear,1296.0,0.0,0.0
2039,12465,Purchases,0.0,0.0,0.0
2039,12524,Gas,16.0,107.7432058599796,0.00017231976865061786
2039,12524,Oil,2.0,0.0,0.0
2039,12524,Purchases,0.0,1587813.6928593938,0.88896959871652
2039,12524,RICE,103.5,94546.00644440272,0.046544430804553075
2039,12524,Solar,1.0,557.4272599883079,0.0
2039,12647,Battery Storage,25.0,-1312.2477788084827,0.0
2039,12647,Bioenergy,72.8,58774.2596239861,0.0042030158907380225
2039,12647,Coal,46.9,93491.64490258912,0.0949295285876341
2039,12647,Demand Response/ Demand-Side Management,324.75,334026.1252494759,0.0
2039,12647,Gas,409.5,44466.79948338639,0.031124472053308337
2039,12647,Hydro,119.6,323432.86033849476,0.0
2039,12647,Oil,0.64,0.0,0.0
2039,12647,Purchases,0.0,6346989.104188511,1.7488435103579305
2039,12647,Solar,500.0,612991.4262237828,0.0006140805888716648
2039,12647,Wind,821.8,1650777.0012580133,0.0
2039,12685,Battery Storage,620.0,-41245.379589852804,0.0
2039,12685,Coal,37.0,50541.03470357125,0.051911298686675614
2039,12685,Demand Response/ Demand-Side Management,97.131,305462.92794487084,0.0
2039,12685,Gas,2485.1,8215454.737175381,3.125439009201383
2039,12685,Purchases,0.0,2220031.937205489,0.3445687340305939
2039,12685,Solar,1850.0,2874510.51707898,0.0028796179449355696
2039,12685,Wind,250.0,588213.3935542407,0.0
2039,12686,Coal,46.3,39969.46981019237,0.04352393880394027
2039,12686,Demand Response/ Demand-Side Management,126.973,58276.317030631966,0.0
2039,12686,Gas,3487.26,9291553.247130478,3.9207018055601326
2039,12686,Purchases,0.0,0.0,0.0
2039,12698 and 56211,Coal,179.3,421529.20406454406,0.4205497871322454
2039,12698 and 56211,Demand Response/ Demand-Side Management,582.196,1252785.3166929067,0.0
2039,12698 and 56211,Gas,1496.3,127372.98300187098,0.10765394761556377
2039,12698 and 56211,Oil,64.9,1731.4425787385255,0.0009772917018947733
2039,12698 and 56211,Purchases,0.0,6567620.233071855,1.8363553665475958
2039,12698 and 56211,Solar,303.0,434056.51861429896,0.0
2039,12698 and 56211,Unspecified,1.6,9716.919776966688,0.0
2039,12698 and 56211,Wind,750.0,2066798.5692329302,0.0
2039,13032,Purchases,0.0,93975.4387621062,0.03704754611041763
2039,1307,Coal,2844.4876,350815.5805320822,0.3720989052744865
2039,1307,Gas,1440.6,107244.9062717944,0.04916837773568099
2039,1307,Oil,75.8,55.31911738415525,5.8868099148672744e-05
2039,1307,Purchases,0.0,1154857.6211283975,0.32344620010881847
2039,1307,RICE,111.6,9793.783065717946,0.0046723608100125
2039,1307,Solar,318.0,18968.834128449773,1.9002537936892654e-05
